// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// Abyss Glast Heim
20373,NIGHTMARE_TERROR_H,Rigid Nightmare Terror,Rigid Nightmare Terror,179,1523377,0,138489,96942,2,2434,3251,242,75,81,149,21,186,129,61,10,12,2,6,67,33568901,165,1216,816,480,0,0,0,0,0,0,0,7120,150,505,100,510,200,15380,1,22199,1,25728,5,0,0,0,0,0,0,27352,1
20374,DELETER1_H,Rigid Sky Deleter,Rigid Sky Deleter,174,1486915,0,135174,94622,2,3317,1396,363,64,116,109,63,76,119,47,10,12,1,9,40,12429,175,1020,720,480,0,0,0,0,0,0,0,7123,250,1035,300,1037,300,1036,250,25728,5,22200,1,0,0,0,0,0,0,27351,1
20375,DELETER2_H,Rigid Earth Deleter,Rigid Earth Deleter,173,1478369,0,134397,94078,2,3299,1724,362,66,116,137,63,97,126,29,10,12,1,9,40,12429,175,1024,624,480,0,0,0,0,0,0,0,7123,250,1035,200,1037,125,1036,100,22201,1,25728,5,0,0,0,0,0,0,27350,1
20376,EXPLOSION_H,Rigid Explosion,Rigid Explosion,171,1457859,0,132533,92773,2,2542,2322,288,68,89,117,39,136,97,69,10,12,0,2,40,14469,165,1260,960,480,0,0,0,0,0,0,0,7006,300,7097,100,7122,100,25728,5,522,125,20935,1,0,0,0,0,0,0,27349,1
20377,KAHO_H,Rigid Kaho,Rigid Kaho,173,1473468,0,133952,93766,2,2760,2555,260,70,96,130,29,149,112,51,10,12,1,0,47,33568901,150,1700,1000,480,0,0,0,0,0,0,0,994,200,1003,250,7097,200,25728,5,716,300,970,125,20936,1,0,0,0,0,27347,1
20378,LAVA_GOLEM_H,Rigid Lava Golem,Rigid Lava Golem,177,1529661,0,139060,97342,2,3510,1419,714,63,121,67,179,76,97,45,10,12,0,0,20,12437,400,2040,2190,480,0,0,0,0,0,0,0,7096,125,7097,100,509,300,6245,100,20937,1,25728,5,0,0,0,0,0,0,27348,1
20419,MUSPELLSKOLL_H,Rigid Muspellskoll,Rigid Muspellskoll,188,48530254,0,9706050,6794235,2,6583,3438,791,331,219,132,201,188,177,66,10,12,2,6,63,103298197,150,420,384,480,494377,607,50,7096,3,0,0,25729,20,25731,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Eps 17.1 - Illusion
20340,MD_EL_A17T,EL-A17T,EL-A17T,118,16412000,1,5279658,4585648,1,1525,2142,355,42,173,143,77,148,202,84,10,12,2,0,80,103298709,220,125,1104,240,560000,0,0,0,0,0,0,7319,1000,25669,1000,25668,1000,25723,1000,6751,1000,0,0,0,0,0,0,0,0,27305,1
20341,MD_E_EA1L,E-EA1L,E-EA1L,116,24810,1,5376,4906,2,1029,1446,75,37,80,46,45,71,95,32,10,12,1,0,60,33566869,155,741,1536,480,0,0,0,0,0,0,0,7213,1000,25669,5,975,5,0,0,0,0,0,0,0,0,0,0,0,0,27320,1
20342,MD_E_EA2S,E-EA2S,E-EA2S,117,26200,1,5448,4790,3,1085,1514,101,37,110,75,47,49,86,61,10,12,2,0,60,12437,165,1152,1152,336,0,0,0,0,0,0,0,7512,500,25669,5,7313,700,0,0,0,0,0,0,0,0,0,0,0,0,27304,1
20343,MD_E_13EN0,E-13EN0,E-13EN0,118,26840,1,5570,4992,1,1078,1551,72,29,95,76,38,76,86,61,10,12,1,5,81,12437,180,680,576,240,0,0,0,0,0,0,0,938,500,7565,700,7326,700,757,5,985,5,25723,1,0,0,0,0,0,0,0,0
20344,MD_VENOM_BUG,Chemical Bug,Chemical Bug,117,10000,1,5488,4790,1,1027,1427,101,37,110,75,47,49,500,61,10,12,2,0,40,70713344,2000,720,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20345,MD_CONSTANT,Chemical Bomb,Chemical Bomb,117,30000,1,5488,4790,1,1027,1427,101,37,110,75,47,49,500,61,10,12,2,0,40,70713352,2000,720,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20346,MD_MIGUEL,Miguel,Miguel,115,8600000,1,2400000,1800000,1,3787,5527,216,95,192,115,28,66,179,85,10,12,1,7,84,103297173,300,1480,670,240,900000,0,0,0,0,0,0,1029,1000,25669,1000,25668,1000,25723,1000,0,0,0,0,0,0,0,0,0,0,27318,1
20347,MD_MIGUEL_G,Miguel,Miguel,115,8600000,1,0,0,1,3787,5527,216,95,192,115,28,66,179,85,10,12,1,7,84,103297173,300,1480,670,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20348,MD_A013_CAPUT,Incomplete Twin Caput,Incomplete Twin Caput,110,31000,1,520,500,1,945,1305,79,40,115,85,81,92,121,47,10,12,1,7,47,12437,150,1180,480,360,0,0,0,0,0,0,0,7511,1000,6089,450,1044,200,1050,1000,25723,1,0,0,0,0,0,0,0,0,0,0
20349,MD_A013_DOLOR,Incomplete Dolor,Incomplete Dolor,111,31000,1,5300,4800,1,856,1176,42,65,105,45,42,88,180,65,10,12,1,7,65,12437,180,1640,380,210,0,0,0,0,0,0,0,7012,200,7565,600,1019,500,25723,1,7563,400,0,0,0,0,0,0,0,0,0,0
20350,MD_A013_BELLARE,Incomplete Bellare,Incomplete Bellare,112,38000,1,6500,6000,9,1131,1587,76,15,107,82,44,29,148,62,10,14,1,7,40,12437,160,761,210,140,0,0,0,0,0,0,0,25159,600,757,50,985,50,25279,75,6213,75,25669,1,0,0,0,0,0,0,0,0
20351,MD_MANHOLE2,Ghost,Ghost,1,10000,1,25,25,2,402,602,200,10,1,1,1,1,500,1,10,12,0,4,88,104267940,1000,330,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20352,MD_POMPOM,PomPom,PomPom,112,35000,1,0,0,1,859,1201,85,42,63,84,12,55,138,12,10,12,1,0,65,149,350,768,1440,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20353,MD_CROB,Failed Experiment,Failed Experiment,111,3441000,1,2350800,1174000,5,2991,4351,42,65,160,77,100,40,235,55,10,12,0,0,20,102772885,200,1640,380,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20355,EP17_1_BELLARE1,Bellare,Bellare,120,29619,1,6582,5266,9,848,1184,146,27,56,72,43,53,131,67,10,12,1,7,40,12437,160,761,210,140,0,0,0,0,0,0,0,25159,700,757,50,985,10,25723,5,25669,20,6213,10,0,0,0,0,0,0,27306,1
20356,EP17_1_BELLARE2,Greater Bellare,Greater Bellare,165,473302,1,86054,60238,9,2247,3228,263,37,119,101,90,79,172,93,10,12,1,7,60,33566869,160,761,210,140,0,0,0,0,0,0,0,757,50,985,10,6213,10,25159,700,25669,150,25723,150,0,0,0,0,0,0,27307,1
20357,EP17_1_SANARE1,Sanare,Sanare,120,30159,1,6702,5362,1,783,1089,200,27,51,51,70,63,117,77,10,12,1,8,47,12437,160,962,362,240,0,0,0,0,0,0,0,25279,500,25159,600,984,10,756,50,25669,20,6213,20,0,0,0,0,0,0,27308,1
20358,EP17_1_SANARE2,Greater Sanare,Greater Sanare,168,482327,1,87696,61388,1,2108,3023,276,41,109,97,96,141,139,77,10,12,1,8,67,33566869,160,962,362,240,0,0,0,0,0,0,0,25159,1000,757,50,985,10,25723,200,6213,5,25669,200,0,0,0,0,0,0,27309,1
20359,EP17_1_PLAGA1,Plaga,Plaga,164,466948,1,84900,59430,1,2669,3850,160,38,144,60,39,113,125,70,10,12,1,9,40,102774421,250,1280,1080,240,0,0,0,0,0,0,0,7326,1000,943,350,7123,600,721,50,25723,50,0,0,0,0,0,0,0,0,27310,1
20360,EP17_1_PLAGA2,Mutant Plaga,Mutant Plaga,178,760548,1,138282,96798,1,3881,5634,215,71,197,93,63,134,172,90,10,12,1,9,40,33566869,250,1280,1080,240,0,0,0,0,0,0,0,7326,1000,943,350,7123,600,721,50,25723,150,0,0,0,0,0,0,0,0,27311,1
20361,EP17_1_DOLOR1,Dolor,Dolor,122,40204,1,8934,7148,5,1099,1550,227,28,74,71,83,69,111,2,10,14,1,7,45,12437,180,1640,380,210,0,0,0,0,0,0,0,7012,600,7565,500,1019,500,25723,20,7563,375,0,0,0,0,0,0,0,0,27312,1
20362,EP17_1_DOLOR2,Mutant Dolor,Mutant Dolor,173,742501,1,135000,94500,5,3266,4728,305,68,169,103,109,121,161,6,10,14,1,2,65,33566869,180,1640,380,210,0,0,0,0,0,0,0,7012,1000,7565,1000,1019,1000,25723,150,7563,1000,0,0,0,0,0,0,0,0,27313,1
20363,EP17_1_VENENUM1,Venenum,Venenum,123,40720,1,9048,7240,1,1146,1619,242,27,77,37,90,39,103,3,10,12,1,7,45,12437,180,680,576,240,0,0,0,0,0,0,0,938,500,7565,500,7326,400,757,50,985,10,25723,20,0,0,0,0,0,0,27314,1
20364,EP17_1_VENENUM2,Mutant Venenum,Mutant Venenum,176,755670,1,137394,96176,1,3486,5025,314,69,177,91,113,119,193,9,10,12,1,7,60,33566869,180,680,576,240,0,0,0,0,0,0,0,1044,500,1050,400,6089,500,7511,500,25723,150,0,0,0,0,0,0,0,0,27315,1
20365,EP17_1_TWIN_CAPUT1,Twin Caput,Twin Caput,125,41735,1,9274,7420,1,1029,1448,269,27,67,45,103,49,90,30,10,12,1,7,47,12437,150,1180,480,360,0,0,0,0,0,0,0,1044,350,1050,400,6089,400,7511,500,25723,20,0,0,0,0,0,0,0,0,27316,1
20366,EP17_1_TWIN_CAPUT2,Mutant Twin Caput,Mutant Twin Caput,175,750501,1,136454,95518,1,3634,5271,290,68,187,90,101,121,143,45,10,12,1,7,60,33566869,150,1180,480,360,0,0,0,0,0,0,0,7511,500,6089,400,1044,350,1050,400,25723,150,0,0,0,0,0,0,0,0,27317,1
20381,REP17_1_R4885_BESTIA,R48-85-BESTIA,R48-85-BESTIA,174,8885000,1,8003000,6009000,1,4010,5818,855,124,220,244,72,118,255,95,10,12,2,2,80,103299221,180,564,221,210,3000000,0,0,0,0,0,0,7450,1000,25669,1000,25731,1000,607,1000,0,0,0,0,0,0,0,0,0,0,27319,1
20382,G_TWIN_CAPUT2,Twin Caput,Twin Caput,175,603341,1,9274,7420,1,1907,2726,269,27,96,55,147,70,128,39,10,12,1,7,60,33566877,150,1080,480,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//==================================================================================
// Illusion Dungeon :
//==================================================================================
// Vampire
3750,ILL_DRAINLIAR,Illusion Drainliar,Illusion Drainliar,131,42246,0,3928,3769,1,1711,1214,150,45,91,129,96,92,168,90,10,12,0,2,47,33566869,250,1276,576,384,0,0,0,0,0,6223,500,913,1000,7006,1000,0,0,0,0,0,0,25262,5,25263,750,0,0,0,0,27102,1
3751,ILL_ZOMBIE_C,Illusion Zombie Cursed,Illusion Zombie Cursed,133,53926,0,4189,3947,1,2042,898,90,24,175,90,192,14,184,14,10,12,1,1,29,14485,400,2612,912,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25262,5,25267,500,27103,1
3752,ILL_ZOMBIE,Illusion Zombie,Illusion Zombie,130,40984,0,3621,3177,1,1726,763,60,20,150,70,160,7,150,7,10,12,1,1,29,14485,400,2612,912,288,0,0,0,0,0,0,0,0,0,0,0,25261,5,7933,100,25267,500,25266,500,0,0,0,0,0,0,27103,1
3753,ILL_GHOUL,Illusion Ghoul,Illusion Ghoul,136,67379,0,4422,3937,1,1987,972,90,30,156,42,109,101,99,30,10,12,1,1,49,14485,360,2612,912,288,0,0,0,0,0,25261,5,1260,5,6224,10,25267,100,25266,350,2609,30,0,0,0,0,0,0,0,0,27103,1
3754,ILL_NIGHTMARE,Illusion Nightmare,Illusion Nightmare,135,61334,1,1851,866,1,5327,8851,116,30,144,94,84,50,189,68,10,12,2,6,48,0x2003885,165,1216,816,432,0,0,0,0,0,0,0,944,1000,25264,1000,6223,10,0,0,0,0,1261,50,25270,25,0,0,0,0,27101,1
3755,ILL_BLACK_MUSHROOM,Illusion Black Mushroom,Illusion Black Mushroom,130,150000,0,2437,2284,1,3131,9933,418,76,1,1,150,103,500,88,7,12,0,3,22,69206148,2000,1000,800,400,0,0,0,0,0,0,0,970,50,971,50,630,20,949,2000,991,800,921,5500,921,5500,25265,100,0,0,7033,5500
3756,ILL_BOMI,Bream,Bream,137,3785100,10,15034,13533,1,4677,2206,60,60,90,87,40,140,199,91,10,12,0,7,49,35666077,120,1238,576,648,0,0,0,25261,25,7321,100,591,100,2343,1,1643,1,969,5,20098,1,25261,100,0,0,0,0,0,0,27105,1
3757,ILL_DRACULA,Illusion Dracula,Illusion Dracula,139,6909690,1,2682753,1817882,3,8009,3665,252,146,195,239,174,201,270,195,10,12,2,6,87,0x6283695,145,1290,1140,576,567040,28510,10,6470,100,607,100,25262,10000,7619,5,7620,5,2507,100,2621,100,1557,100,0,0,0,0,0,0,0,0
// Moonlight
3758,ILL_MOONLIGHT,Angry Moonlight,Angry Moonlight,118,4287803,1,1403238,962759,1,4186,6137,254,81,166,205,100,167,290,240,10,12,1,6,63,103300759,150,1276,576,288,19146705,504,100,1022,50,728,20,25257,25,6224,2500,1477,1000,1234,1000,1525,1000,1648,1000,25256,25,638,250,0,0,27081,1
3759,ILL_NINE_TAIL ,Angry Nine Tail,Angry Nine Tail,116,721875,1,9890,27110,1,1009,1395,95,40,121,73,64,42,512,100,10,12,1,2,63,14493,150,840,540,504,0,0,0,0,0,0,0,1022,500,746,125,604,50,6223,50,25272,25,25256,25,0,0,0,0,0,0,27082,1
3760,ILL_MUNAK,Resentful Munak,Resentful Munak,110,717728,1,315,670,1,722,977,77,15,103,18,18,50,666,20,10,12,1,1,29,14469,200,2468,768,288,0,0,0,0,0,0,0,23228,25,23228,25,12197,25,2264,10,901,1000,609,50,0,0,0,0,0,0,27085,1
3761,ILL_BON_GUN,Resentful Bongun,Resentful Bongun,112,719077,0,394,718,0,897,1228,88,5,125,52,49,22,788,40,0,0,1,1,29,14477,200,720,500,420,0,0,0,0,0,0,0,23228,25,5046,20,7938,25,609,100,7277,50,7014,100,0,0,0,0,0,0,27083,1
3762,ILL_SOHEE,Resentful Sohee,Resentful Sohee,114,722414,1,380,988,0,859,1170,83,84,122,49,49,40,884,56,0,0,1,6,41,14485,120,2112,912,576,0,0,0,0,0,0,0,25257,25,1049,100,2277,2,15012,2,12196,25,7932,25,0,0,0,0,0,0,27084,1
3763,ILL_ARCHER_SKELETON,Resentful Soldier,Resentful Soldier,115,720843,1,419,1117,9,788,1095,47,10,60,61,30,20,701,12,10,12,1,1,29,14469,250,2456,912,504,0,0,0,0,0,0,0,25258,25,7937,500,1752,20,1752,50,1752,100,6223,25,2285,2,0,0,0,0,27086,1
3764,ILL_HIGHWIZARD,Wizard of Truth,Wizard of Truth,118,2121847,10,8599,7695,1,1800,2591,20,90,101,89,60,405,555,124,10,12,1,1,27,35666077,100,1425,576,648,0,0,0,0,0,0,0,716,100,715,100,14514,100,14512,100,14513,100,690,100,26110,1,0,0,0,0,27087,1
3765,ILL_FURY_HERO,Deranged Adventurer,Deranged Adventurer,117,1240780,1,966,1301,1,1660,3010,340,20,180,42,126,66,449,50,10,12,1,1,69,2111637,170,176,384,288,0,0,0,0,0,0,0,25259,25,7938,125,12734,25,12738,25,1093,125,930,250,0,0,0,0,0,0,27088,1
// Frozen
3792,ILL_GAZETI,Angry Gazeti,Angry Gazeti,126,325695,1,6755,6454,10,1150,4995,141,42,125,54,64,56,244,62,10,12,1,6,21,0x2003295,190,576,370,270,0,0,0,0,0,0,0,7561,3000,7066,3000,985,20,1731,1,6253,100,6256,200,0,0,25297,25,0,0,27110,1
3793,ILL_SNOWIER,Angry Snowier,Angry Snowier,129,326450,1,7106,6711,1,1325,3825,195,78,136,88,98,78,203,71,10,12,2,0,41,0x3885,200,836,520,420,0,0,0,0,0,0,0,7561,3000,7066,1000,757,100,510,50,509,500,1819,3,991,100,25299,25,0,0,27111,1
3794,ILL_ICE_TITAN,Angry Ice Titan,Angry Ice Titan,133,688280,1,5190,7132,1,1237,2935,644,44,181,70,119,61,224,56,10,12,2,0,61,0x3885,250,861,560,144,0,0,0,0,0,0,0,7561,5000,7066,3000,749,100,984,100,985,30,6253,500,995,100,25298,25,0,0,27112,1
3795,ILL_ICEICLE,Solid Iceicle,Solid Iceicle,100,100012,1,164,122,3,1000,2000,50,35,199,1,1,1,244,1,10,12,0,0,41,0x84,2000,1344,0,0,0,0,0,0,0,0,0,7066,1000,7066,1000,6257,500,7066,500,7066,500,7066,500,7066,500,25297,25,0,0,7066,500
3796,ILL_KTULLANUX,Awaken Ktullanux,Awaken Ktullanux,135,40564326,1,2777284,1937023,3,5589,13589,129,78,125,156,70,165,262,142,10,12,2,2,81,0x6283695,400,432,840,216,2777284,607,5500,617,5000,617,5000,7562,9000,616,3000,2509,3000,2111,5000,617,5000,607,5000,25300,100,0,0,0,0,27113,1
// Abyss (Turtle Island)
3799,ILL_ASSULTER,Ominous Assulter,Ominous Assulter,160,1185016,1,54213,48375,2,5558,7996,669,82,180,161,60,44,214,30,10,12,1,7,44,0x3695,200,512,780,504,0,0,0,0,0,0,0,967,4413,7069,1200,7072,840,6214,200,912,1240,13300,5,603,1,20788,1,25316,25,27117,1
3800,ILL_PERMETER,Ominous Permeter,Ominous Permeter,157,1016710,1,50806,41661,2,5184,7460,288,100,159,60,135,90,120,60,10,12,1,2,40,0x91,250,1100,483,528,0,0,0,0,0,0,0,967,4413,6263,200,7939,100,507,2450,912,1240,522,25,605,1,25315,25,0,0,27115,1
3801,ILL_FREEZER,Ominous Freezer,Ominous Freezer,159,1098142,1,54892,43913,2,5306,7646,146,80,154,111,120,100,142,60,10,12,1,2,41,0x3695,170,1260,960,672,0,0,0,0,0,0,0,967,4413,7070,850,7066,1250,912,1800,526,160,6256,200,689,100,25311,25,0,0,27118,1
3802,ILL_SOLIDER,Ominous Solider,Ominous Solider,161,1184620,1,59190,49128,2,5638,8140,406,116,155,100,170,42,133,50,10,12,1,2,42,0x91,250,1452,483,528,0,0,0,0,0,0,0,967,4413,7070,64,7067,850,508,2100,912,1240,518,850,22083,100,25313,25,0,0,27114,1
3803,ILL_HEATER,Ominous Heater,Ominous Heater,162,1054780,1,52699,44794,2,5876,8474,400,100,177,95,120,100,212,89,10,12,1,2,43,0x3695,250,1452,483,528,0,0,0,0,0,0,0,967,4413,7070,750,697,100,6244,1000,526,140,7054,600,7068,1250,15126,1,25314,25,27116,1
3804,ILL_TURTLE_GENERAL,Ominous Turtle General,Ominous Turtle General,165,23257098,1,933120,748440,2,5512,8069,796,246,232,246,302,189,424,180,10,12,2,2,42,0x6283695,200,900,1000,500,466560,967,5500,607,1500,617,2000,1529,1000,1306,1000,0,0,1417,1000,7070,5335,1141,1000,658,1,25312,50,0,0,27119,1
// Teddy Bear
20255,ILL_TEDDY_BEAR_R,Red Teddy Bear,Red Teddy Bear,155,984216,1,39944,45006,1,2597,3752,212,88,132,100,155,132,133,132,10,12,0,0,23,0x3295,200,512,780,504,0,0,0,0,0,0,0,11620,25,25615,25,1002,100,984,100,2406,2,0,0,0,0,0,0,0,0,27286,1
20256,ILL_TEDDY_BEAR_Y,Yellow Teddy Bear,Yellow Teddy Bear,115,882132,1,38768,46330,1,2296,3335,200,112,102,132,102,182,155,102,10,12,0,0,24,0x3295,200,512,780,504,0,0,0,0,0,0,0,11620,25,25615,25,7317,100,985,100,1617,2,0,0,0,0,0,0,0,0,27286,1
20257,ILL_TEDDY_BEAR_G,Green Teddy Bear,Green Teddy Bear,157,995880,1,43292,50234,1,3400,3907,227,110,129,128,141,173,158,129,10,12,0,0,25,0x3295,200,512,780,504,0,0,0,0,0,0,0,25616,25,25615,25,11620,25,511,200,0,0,0,0,0,0,0,0,0,0,27286,1
20258,ILL_TEDDY_BEAR_W,White Teddy Bear,White Teddy Bear,155,935523,1,40668,47190,1,2544,3678,213,103,121,120,133,162,149,121,10,12,0,0,20,0x3295,200,512,780,504,0,0,0,0,0,0,0,11620,25,25615,25,615,100,1617,1,999,100,0,0,0,0,0,0,0,0,27286,1
20259,ILL_TEDDY_BEAR_B,Blue Teddy Bear,Blue Teddy Bear,152,841971,1,36600,42470,1,2302,3232,192,93,109,108,120,146,134,109,10,12,0,0,21,0x3295,200,512,780,504,0,0,0,0,0,0,0,11620,25,7317,100,998,100,510,100,25617,25,0,0,0,0,0,0,0,0,27286,1
20260,ILL_TEDDY_BEAR_S,Shining Teddy Bear,Shining Teddy Bear,160,21449748,1,3586888,3237228,1,3672,5339,313,152,178,176,195,238,219,178,10,12,2,0,86,36188821,200,512,780,504,360000,969,200,985,300,984,500,7317,3800,985,100,984,100,1242,1000,25619,50,0,0,0,0,0,0,0,0,27287,1
20261,ILL_PITMAN,Hardworking Pitman,Hardworking Pitman,154,916815,1,25000,20000,1,2494,3605,209,101,118,117,130,159,146,118,10,12,2,6,42,33554581,180,960,336,300,0,0,0,0,0,0,0,7318,3000,7319,500,6244,900,999,500,1003,100,1041,1000,7327,80,0,0,0,0,27288,1
20262,ILL_MINERAL,Vicious Soul Fragment,Vicious Soul Fragment,153,870972,1,37862,43934,1,2377,3432,198,96,113,112,124,151,139,113,10,12,0,0,40,0x91,250,648,480,360,0,0,0,0,0,0,0,7321,3000,728,500,714,2,984,100,1011,800,715,100,969,2,25618,25,0,0,27289,1
20263,ILL_OBSIDIAN,Haunted Obsidian,Haunted Obsidian,156,955779,1,37250,35602,1,2596,3755,217,106,124,122,136,166,152,124,10,12,0,0,42,0x3885,350,720,864,504,0,0,0,0,0,0,0,7315,3000,730,500,1003,500,985,100,999,500,1263,10,0,0,0,0,0,0,27290,1
20264,G_ILL_TEDDY_BEAR_R,Red Teddy Bear,Red Teddy Bear,155,928560,1,39944,45006,1,2597,3752,212,88,132,100,155,132,133,132,10,12,0,0,23,0x3295,200,512,780,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20265,G_ILL_TEDDY_BEAR_Y,Yellow Teddy Bear,Yellow Teddy Bear,115,882132,1,38768,46330,1,1669,2376,200,112,102,132,102,182,155,102,10,12,0,0,24,0x3295,200,512,780,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20266,G_ILL_TEDDY_BEAR_G,Green Teddy Bear,Green Teddy Bear,157,995880,1,43292,50234,1,2700,3907,227,110,129,128,141,173,158,129,10,12,0,0,25,0x3295,200,512,780,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20267,G_ILL_TEDDY_BEAR_W,White Teddy Bear,White Teddy Bear,155,935523,1,40668,47190,1,2544,3678,213,103,121,120,133,162,149,121,10,12,0,0,20,0x3295,200,512,780,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
